id,fishmode,d,p,q,mode,income
879,pier,0.0,22.446,0.1498,private,0.4166667
879,private,1.0,3.87,0.7369,private,0.4166667
879,charter,0.0,28.87,2.3101,private,0.4166667
880,beach,0.0,74.646,0.2537,charter,2.9166665
880,pier,0.0,74.646,0.1498,charter,2.9166665
880,private,0.0,12.87,0.6817,charter,2.9166665
880,charter,1.0,37.87,2.3014,charter,2.9166665
881,beach,0.0,144.246,0.2537,private,6.2500014
881,pier,0.0,144.246,0.1498,private,6.2500014
881,private,1.0,24.87,0.0531,private,6.2500014
881,charter,0.0,49.87,0.0052,private,6.2500014
882,beach,1.0,9.87,0.5333,beach,2.0833333
882,pier,0.0,9.87,0.4522,beach,2.0833333
882,private,0.0,121.73,0.2413,beach,2.0833333
882,charter,0.0,156.73,1.0266,beach,2.0833333
883,beach,0.0,22.446,0.2537,charter,0.4166667
883,pier,0.0,22.446,0.1498,charter,0.4166667
883,private,0.0,3.87,0.6817,charter,0.4166667
883,charter,1.0,28.87,2.3014,charter,0.4166667
884,beach,0.0,74.646,0.2537,private,2.9166665
884,pier,0.0,74.646,0.1498,private,2.9166665
884,private,1.0,12.87,0.7369,private,2.9166665
884,charter,0.0,37.87,2.3101,private,2.9166665
885,beach,1.0,9.87,0.5333,beach,2.0833333
885,pier,0.0,9.87,0.4522,beach,2.0833333
885,private,0.0,121.73,0.2413,beach,2.0833333
885,charter,0.0,156.73,1.0266,beach,2.0833333
886,beach,0.0,18.87,0.5333,pier,4.583332
886,pier,1.0,18.87,0.4522,pier,4.583332
886,private,0.0,232.73,0.2413,pier,4.583332
886,charter,0.0,267.73,1.0266,pier,4.583332
887,beach,0.0,161.646,0.2537,private,7.0833316
887,pier,0.0,161.646,0.1498,private,7.0833316
887,private,1.0,27.87,0.0531,private,7.0833316
887,charter,0.0,52.87,0.0052,private,7.0833316
888,beach,0.0,57.246,0.2537,charter,2.0833333
888,pier,0.0,57.246,0.1498,charter,2.0833333
888,private,0.0,9.87,0.6817,charter,2.0833333
888,charter,1.0,34.87,2.3014,charter,2.0833333
889,beach,0.0,109.446,0.2537,charter,4.583332
889,pier,0.0,109.446,0.1498,charter,4.583332
889,private,0.0,18.87,0.0531,charter,4.583332
889,charter,1.0,43.87,0.0052,charter,4.583332
890,beach,0.0,74.646,0.2537,private,2.9166665
890,pier,0.0,74.646,0.1498,private,2.9166665
890,private,1.0,12.87,0.0531,private,2.9166665
890,charter,0.0,37.87,0.0052,private,2.9166665
891,beach,0.0,22.446,0.2537,private,0.4166667
891,pier,0.0,22.446,0.1498,private,0.4166667
891,private,1.0,3.87,0.6817,private,0.4166667
891,charter,0.0,28.87,2.3014,private,0.4166667
892,beach,0.0,3.87,0.5333,pier,0.4166667
892,pier,1.0,3.87,0.4522,pier,0.4166667
892,private,0.0,47.73,0.2413,pier,0.4166667
892,charter,0.0,82.73,1.0266,pier,0.4166667
893,beach,1.0,3.87,0.5333,beach,0.4166667
893,pier,0.0,3.87,0.4522,beach,0.4166667
893,private,0.0,47.73,0.2413,beach,0.4166667
893,charter,0.0,82.73,1.0266,beach,0.4166667
894,beach,0.0,57.246,0.2537,private,2.0833333
894,pier,0.0,57.246,0.1498,private,2.0833333
894,private,1.0,9.87,0.6817,private,2.0833333
894,charter,0.0,34.87,2.3014,private,2.0833333
895,beach,0.0,161.646,0.2537,private,7.0833316
895,pier,0.0,161.646,0.1498,private,7.0833316
895,private,1.0,27.87,0.6817,private,7.0833316
895,charter,0.0,52.87,2.3014,private,7.0833316
896,beach,1.0,15.87,0.5333,beach,3.75
896,pier,0.0,15.87,0.4522,beach,3.75
896,private,0.0,195.73,0.0156,beach,3.75
896,charter,0.0,230.73,0.0058,beach,3.75
897,beach,0.0,12.87,0.5333,pier,2.9166665
897,pier,1.0,12.87,0.4522,pier,2.9166665
897,private,0.0,158.73,0.2413,pier,2.9166665
897,charter,0.0,193.73,1.0266,pier,2.9166665
898,beach,0.0,9.87,0.5333,pier,2.0833333
898,pier,1.0,9.87,0.4522,pier,2.0833333
898,private,0.0,121.73,0.2413,pier,2.0833333
898,charter,0.0,156.73,1.0266,pier,2.0833333
899,beach,0.0,74.646,0.2537,private,2.9166665
899,pier,0.0,74.646,0.1498,private,2.9166665
899,private,1.0,12.87,0.0531,private,2.9166665
899,charter,0.0,37.87,0.0052,private,2.9166665
900,beach,0.0,74.646,0.2537,private,2.9166665
900,pier,0.0,74.646,0.1498,private,2.9166665
900,private,1.0,12.87,0.7369,private,2.9166665
900,charter,0.0,37.87,2.3101,private,2.9166665
901,beach,0.0,57.246,0.2537,private,2.0833333
901,pier,0.0,57.246,0.1498,private,2.0833333
901,private,1.0,9.87,0.0531,private,2.0833333
901,charter,0.0,34.87,0.0052,private,2.0833333
902,beach,0.0,176.344,0.0678,private,2.0833333
902,pier,0.0,176.344,0.0503,private,2.0833333
902,private,1.0,57.246,0.0143,private,2.0833333
902,charter,0.0,86.746,0.0289,private,2.0833333
903,beach,0.0,74.646,0.2537,private,2.9166665
903,pier,0.0,74.646,0.1498,private,2.9166665
903,private,1.0,12.87,0.6817,private,2.9166665
903,charter,0.0,37.87,2.3014,private,2.9166665
904,beach,0.0,9.87,0.5333,pier,2.0833333
904,pier,1.0,9.87,0.4522,pier,2.0833333
904,private,0.0,121.73,0.2413,pier,2.0833333
904,charter,0.0,156.73,1.0266,pier,2.0833333
905,beach,0.0,74.646,0.2537,charter,2.9166665
905,pier,0.0,74.646,0.1498,charter,2.9166665
905,private,0.0,12.87,0.6817,charter,2.9166665
905,charter,1.0,37.87,2.3014,charter,2.9166665
906,beach,0.0,6.87,0.5333,pier,1.2499998
906,pier,1.0,6.87,0.4522,pier,1.2499998
906,private,0.0,84.73,0.2413,pier,1.2499998
906,charter,0.0,119.73,1.0266,pier,1.2499998
907,beach,0.0,39.846,0.2537,private,1.2499998
907,pier,0.0,39.846,0.1498,private,1.2499998
907,private,1.0,6.87,0.0531,private,1.2499998
907,charter,0.0,31.87,0.0052,private,1.2499998
908,beach,0.0,92.046,0.2537,charter,3.75
908,pier,0.0,92.046,0.1498,charter,3.75
908,private,0.0,15.87,0.6817,charter,3.75
908,charter,1.0,40.87,2.3014,charter,3.75
909,beach,0.0,283.544,0.0678,private,3.75
909,pier,0.0,283.544,0.0503,private,3.75
909,private,1.0,92.046,0.0143,private,3.75
909,charter,0.0,121.546,0.0289,private,3.75
910,beach,0.0,74.646,0.2537,private,2.9166665
910,pier,0.0,74.646,0.1498,private,2.9166665
910,private,1.0,12.87,0.6817,private,2.9166665
910,charter,0.0,37.87,2.3014,private,2.9166665
911,beach,0.0,74.646,0.2537,private,2.9166665
911,pier,0.0,74.646,0.1498,private,2.9166665
911,private,1.0,12.87,0.0531,private,2.9166665
911,charter,0.0,37.87,0.0052,private,2.9166665
912,beach,0.0,57.246,0.2537,charter,2.0833333
912,pier,0.0,57.246,0.1498,charter,2.0833333
912,private,0.0,9.87,0.6817,charter,2.0833333
912,charter,1.0,34.87,2.3014,charter,2.0833333
913,beach,0.0,195.73,0.0678,charter,3.75
913,pier,0.0,195.73,0.0789,charter,3.75
913,private,0.0,92.046,0.0559,charter,3.75
913,charter,1.0,127.046,0.6456,charter,3.75
914,beach,0.0,9.87,0.5333,pier,2.0833333
914,pier,1.0,9.87,0.4522,pier,2.0833333
914,private,0.0,121.73,0.2413,pier,2.0833333
914,charter,0.0,156.73,1.0266,pier,2.0833333
915,beach,0.0,144.246,0.2537,private,6.2500014
915,pier,0.0,144.246,0.1498,private,6.2500014
915,private,1.0,24.87,0.6817,private,6.2500014
915,charter,0.0,49.87,2.3014,private,6.2500014
916,beach,0.0,144.246,0.2537,private,6.2500014
916,pier,0.0,144.246,0.1498,private,6.2500014
916,private,1.0,24.87,0.6817,private,6.2500014
916,charter,0.0,49.87,2.3014,private,6.2500014
917,beach,0.0,109.446,0.2537,private,4.583332
917,pier,0.0,109.446,0.1498,private,4.583332
917,private,1.0,18.87,0.0531,private,4.583332
917,charter,0.0,43.87,0.0052,private,4.583332
918,beach,0.0,39.846,0.2537,private,1.2499998
918,pier,0.0,39.846,0.1498,private,1.2499998
918,private,1.0,6.87,0.0531,private,1.2499998
918,charter,0.0,31.87,0.0052,private,1.2499998
919,beach,0.0,57.246,0.2537,private,2.0833333
919,pier,0.0,57.246,0.1498,private,2.0833333
919,private,1.0,9.87,0.0531,private,2.0833333
919,charter,0.0,34.87,0.0052,private,2.0833333
920,beach,1.0,27.87,0.5333,beach,7.0833316
920,pier,0.0,27.87,0.4522,beach,7.0833316
920,private,0.0,343.73,0.2413,beach,7.0833316
920,charter,0.0,378.73,1.0266,beach,7.0833316
921,beach,0.0,92.046,0.2537,charter,3.75
921,pier,0.0,92.046,0.1498,charter,3.75
921,private,0.0,15.87,0.6817,charter,3.75
921,charter,1.0,40.87,2.3014,charter,3.75
922,beach,0.0,92.046,0.2537,private,3.75
922,pier,0.0,92.046,0.1498,private,3.75
922,private,1.0,15.87,0.6817,private,3.75
922,charter,0.0,40.87,2.3014,private,3.75
923,beach,0.0,15.096,0.5333,private,4.583332
923,pier,0.0,15.096,0.0069,private,4.583332
923,private,1.0,213.86,0.0361,private,4.583332
923,charter,0.0,248.86,0.4216,private,4.583332
924,beach,0.0,7.896,0.5333,pier,2.0833333
924,pier,1.0,7.896,0.4522,pier,2.0833333
924,private,0.0,111.86,0.0156,pier,2.0833333
924,charter,0.0,146.86,0.0058,pier,2.0833333
925,beach,1.0,12.696,0.5333,beach,3.75
925,pier,0.0,12.696,0.4522,beach,3.75
925,private,0.0,179.86,0.0051,beach,3.75
925,charter,0.0,214.86,1.0266,beach,3.75
926,beach,0.0,32.976,0.2537,private,1.2499998
926,pier,0.0,32.976,0.1498,private,1.2499998
926,private,1.0,5.496,0.7369,private,1.2499998
926,charter,0.0,30.496,2.3101,private,1.2499998
927,beach,0.0,47.376,0.2537,private,2.0833333
927,pier,0.0,47.376,0.1498,private,2.0833333
927,private,1.0,7.896,0.6817,private,2.0833333
927,charter,0.0,32.896,2.3014,private,2.0833333
928,beach,1.0,19.896,0.5333,beach,6.2500014
928,pier,0.0,19.896,0.4522,beach,6.2500014
928,private,0.0,281.86,0.2413,beach,6.2500014
928,charter,0.0,316.86,1.0266,beach,6.2500014
929,beach,0.0,76.176,0.2537,private,3.75
929,pier,0.0,76.176,0.1498,private,3.75
929,private,1.0,12.696,0.7369,private,3.75
929,charter,0.0,37.696,2.3101,private,3.75
930,beach,0.0,47.376,0.2537,private,2.0833333
930,pier,0.0,47.376,0.1498,private,2.0833333
930,private,1.0,7.896,0.7369,private,2.0833333
930,charter,0.0,32.896,2.3101,private,2.0833333
931,beach,0.0,133.776,0.2537,private,7.0833316
931,pier,0.0,133.776,0.1498,private,7.0833316
931,private,1.0,22.296,0.6817,private,7.0833316
931,charter,0.0,47.296,2.3014,private,7.0833316
932,beach,0.0,61.776,0.2537,charter,2.9166665
932,pier,0.0,61.776,0.1498,charter,2.9166665
932,private,0.0,10.296,0.6817,charter,2.9166665
932,charter,1.0,35.296,2.3014,charter,2.9166665
933,beach,0.0,227.376,0.2537,private,12.499998
933,pier,0.0,227.376,0.1498,private,12.499998
933,private,1.0,37.896,0.0531,private,12.499998
933,charter,0.0,62.896,0.0052,private,12.499998
934,beach,1.0,7.896,0.5333,beach,2.0833333
934,pier,0.0,7.896,0.4522,beach,2.0833333
934,private,0.0,111.86,0.2413,beach,2.0833333
934,charter,0.0,146.86,1.0266,beach,2.0833333
935,beach,0.0,90.576,0.2537,private,4.583332
935,pier,0.0,90.576,0.1498,private,4.583332
935,private,1.0,15.096,0.7369,private,4.583332
935,charter,0.0,40.096,2.3101,private,4.583332
936,beach,0.0,90.576,0.2537,charter,4.583332
936,pier,0.0,90.576,0.1498,charter,4.583332
936,private,0.0,15.096,0.6817,charter,4.583332
936,charter,1.0,40.096,2.3014,charter,4.583332
937,beach,1.0,15.096,0.5333,beach,4.583332
937,pier,0.0,15.096,0.4522,beach,4.583332
937,private,0.0,213.86,0.2413,beach,4.583332
937,charter,0.0,248.86,1.0266,beach,4.583332
938,beach,1.0,10.296,0.5333,beach,2.9166665
938,pier,0.0,10.296,0.4522,beach,2.9166665
938,private,0.0,145.86,0.2413,beach,2.9166665
938,charter,0.0,180.86,1.0266,beach,2.9166665
939,beach,0.0,133.776,0.2537,charter,7.0833316
939,pier,0.0,133.776,0.1498,charter,7.0833316
939,private,0.0,22.296,0.0531,charter,7.0833316
939,charter,1.0,47.296,0.0052,charter,7.0833316
940,beach,0.0,61.776,0.2537,private,2.9166665
940,pier,0.0,61.776,0.1498,private,2.9166665
940,private,1.0,10.296,0.7369,private,2.9166665
940,charter,0.0,35.296,2.3101,private,2.9166665
941,beach,0.0,61.776,0.2537,private,2.9166665
941,pier,0.0,61.776,0.1498,private,2.9166665
941,private,1.0,10.296,0.6817,private,2.9166665
941,charter,0.0,35.296,2.3014,private,2.9166665
942,beach,1.0,15.096,0.5333,beach,4.583332
942,pier,0.0,15.096,0.4522,beach,4.583332
942,private,0.0,213.86,0.2413,beach,4.583332
942,charter,0.0,248.86,1.0266,beach,4.583332
943,beach,0.0,32.976,0.2537,private,1.2499998
943,pier,0.0,32.976,0.1498,private,1.2499998
943,private,1.0,5.496,0.6817,private,1.2499998
943,charter,0.0,30.496,2.3014,private,1.2499998
944,beach,0.0,162.576,0.2537,private,8.750001
944,pier,0.0,162.576,0.1498,private,8.750001
944,private,1.0,27.096,0.7369,private,8.750001
944,charter,0.0,52.096,2.3101,private,8.750001
945,beach,0.0,76.176,0.2537,private,3.75
945,pier,0.0,76.176,0.1498,private,3.75
945,private,1.0,12.696,0.7369,private,3.75
945,charter,0.0,37.696,2.3101,private,3.75
946,beach,0.0,77.86,0.0678,pier,1.2499998
946,pier,1.0,77.86,0.0789,pier,1.2499998
946,private,0.0,115.874,0.0014,pier,1.2499998
946,charter,0.0,144.874,0.0029,pier,1.2499998
947,beach,1.0,17.496,0.5333,beach,5.4166665
947,pier,0.0,17.496,0.4522,beach,5.4166665
947,private,0.0,247.86,0.0156,beach,5.4166665
947,charter,0.0,282.86,0.0058,beach,5.4166665
948,beach,0.0,61.776,0.2537,charter,2.9166665
948,pier,0.0,61.776,0.1498,charter,2.9166665
948,private,0.0,10.296,0.6817,charter,2.9166665
948,charter,1.0,35.296,2.3014,charter,2.9166665
949,beach,0.0,104.976,0.2537,private,5.4166665
949,pier,0.0,104.976,0.1498,private,5.4166665
949,private,1.0,17.496,0.6817,private,5.4166665
949,charter,0.0,42.496,2.3014,private,5.4166665
950,beach,0.0,47.376,0.2537,charter,2.0833333
950,pier,0.0,47.376,0.1498,charter,2.0833333
950,private,0.0,7.896,0.6817,charter,2.0833333
950,charter,1.0,32.896,2.3014,charter,2.0833333
951,beach,0.0,150.174,0.2537,private,5.4166665
951,pier,0.0,150.174,0.1498,private,5.4166665
951,private,1.0,45.198,0.6817,private,5.4166665
951,charter,0.0,70.198,2.3014,private,5.4166665
952,beach,1.0,26.598,0.5333,beach,2.9166665
952,pier,0.0,26.598,0.4522,beach,2.9166665
952,private,0.0,172.458,0.2413,beach,2.9166665
952,charter,0.0,207.458,1.0266,beach,2.9166665
953,beach,0.0,88.374,0.2537,charter,2.9166665
953,pier,0.0,88.374,0.1498,charter,2.9166665
953,private,0.0,26.598,0.6817,charter,2.9166665
953,charter,1.0,51.598,2.3014,charter,2.9166665
954,beach,0.0,129.574,0.2537,private,4.583332
954,pier,0.0,129.574,0.1498,private,4.583332
954,private,1.0,38.998,0.6817,private,4.583332
954,charter,0.0,63.998,2.3014,private,4.583332
955,beach,0.0,132.258,0.0678,charter,2.0833333
955,pier,0.0,132.258,0.0789,charter,2.0833333
955,private,0.0,67.774,0.0559,charter,2.0833333
955,charter,1.0,102.774,0.6456,charter,2.0833333
956,beach,0.0,26.598,0.5333,pier,2.9166665
956,pier,1.0,26.598,0.4522,pier,2.9166665
956,private,0.0,172.458,0.2413,pier,2.9166665
956,charter,0.0,207.458,1.0266,pier,2.9166665
957,beach,1.0,14.198,0.5333,beach,1.2499998
957,pier,0.0,14.198,0.4522,beach,1.2499998
957,private,0.0,92.058,0.2413,beach,1.2499998
957,charter,0.0,127.058,1.0266,beach,1.2499998
958,beach,0.0,47.174,0.2537,charter,1.2499998
958,pier,0.0,47.174,0.1498,charter,1.2499998
958,private,0.0,14.198,0.6817,charter,1.2499998
958,charter,1.0,39.198,2.3014,charter,1.2499998
959,beach,0.0,108.974,0.2537,charter,3.75
959,pier,0.0,108.974,0.1498,charter,3.75
959,private,0.0,32.798,0.6817,charter,3.75
959,charter,1.0,57.798,2.3014,charter,3.75
960,beach,0.0,20.398,0.5333,pier,2.0833333
960,pier,1.0,20.398,0.4522,pier,2.0833333
960,private,0.0,132.258,0.0156,pier,2.0833333
960,charter,0.0,167.258,0.0058,pier,2.0833333
961,beach,0.0,88.374,0.2537,charter,2.9166665
961,pier,0.0,88.374,0.1498,charter,2.9166665
961,private,0.0,26.598,0.6817,charter,2.9166665
961,charter,1.0,51.598,2.3014,charter,2.9166665
962,beach,0.0,129.574,0.2537,private,4.583332
962,pier,0.0,129.574,0.1498,private,4.583332
962,private,1.0,38.998,0.7369,private,4.583332
962,charter,0.0,63.998,2.3101,private,4.583332
963,beach,0.0,88.374,0.2537,private,2.9166665
963,pier,0.0,88.374,0.1498,private,2.9166665
963,private,1.0,26.598,0.0531,private,2.9166665
963,charter,0.0,51.598,0.0052,private,2.9166665
964,beach,1.0,32.798,0.5333,beach,3.75
964,pier,0.0,32.798,0.4522,beach,3.75
964,private,0.0,212.658,0.1665,beach,3.75
964,charter,0.0,247.658,0.3975,beach,3.75
965,beach,0.0,88.374,0.2537,private,2.9166665
965,pier,0.0,88.374,0.1498,private,2.9166665
965,private,1.0,26.598,0.6817,private,2.9166665
965,charter,0.0,51.598,2.3014,private,2.9166665
966,beach,0.0,129.574,0.2537,charter,4.583332
966,pier,0.0,129.574,0.1498,charter,4.583332
966,private,0.0,38.998,0.0531,charter,4.583332
966,charter,1.0,63.998,0.0052,charter,4.583332
967,beach,0.0,108.974,0.2537,private,3.75
967,pier,0.0,108.974,0.1498,private,3.75
967,private,1.0,32.798,0.6817,private,3.75
967,charter,0.0,57.798,2.3014,private,3.75
968,beach,0.0,129.574,0.2537,charter,4.583332
968,pier,0.0,129.574,0.1498,charter,4.583332
968,private,0.0,38.998,0.6817,charter,4.583332
968,charter,1.0,63.998,2.3014,charter,4.583332
969,beach,0.0,26.598,0.5333,pier,2.9166665
969,pier,1.0,26.598,0.4522,pier,2.9166665
969,private,0.0,172.458,0.2413,pier,2.9166665
969,charter,0.0,207.458,1.0266,pier,2.9166665
970,beach,0.0,26.598,0.5333,pier,2.9166665
970,pier,1.0,26.598,0.4522,pier,2.9166665
970,private,0.0,172.458,0.0156,pier,2.9166665
970,charter,0.0,207.458,0.0058,pier,2.9166665
971,beach,0.0,129.574,0.2537,charter,4.583332
971,pier,0.0,129.574,0.1498,charter,4.583332
971,private,0.0,38.998,0.6817,charter,4.583332
971,charter,1.0,63.998,2.3014,charter,4.583332
972,beach,0.0,253.174,0.2537,private,9.583336
972,pier,0.0,253.174,0.1498,private,9.583336
972,private,1.0,76.198,0.6817,private,9.583336
972,charter,0.0,101.198,2.3014,private,9.583336
973,beach,0.0,108.974,0.2537,private,3.75
973,pier,0.0,108.974,0.1498,private,3.75
973,private,1.0,32.798,0.0531,private,3.75
973,charter,0.0,57.798,0.0052,private,3.75
974,beach,0.0,20.398,0.5333,pier,2.0833333
974,pier,1.0,20.398,0.4522,pier,2.0833333
974,private,0.0,132.258,0.2413,pier,2.0833333
974,charter,0.0,167.258,1.0266,pier,2.0833333
975,beach,0.0,47.174,0.2537,private,1.2499998
975,pier,0.0,47.174,0.1498,private,1.2499998
975,private,1.0,14.198,0.0531,private,1.2499998
975,charter,0.0,39.198,0.0052,private,1.2499998
976,beach,0.0,38.998,0.5333,pier,4.583332
976,pier,1.0,38.998,0.4522,pier,4.583332
976,private,0.0,252.858,0.1665,pier,4.583332
976,charter,0.0,287.858,0.3975,pier,4.583332
977,beach,0.0,129.574,0.2537,private,4.583332
977,pier,0.0,129.574,0.1498,private,4.583332
977,private,1.0,38.998,0.6817,private,4.583332
977,charter,0.0,63.998,2.3014,private,4.583332
978,beach,0.0,76.198,0.5333,pier,9.583336
978,pier,1.0,76.198,0.4522,pier,9.583336
978,private,0.0,494.058,0.2413,pier,9.583336
978,charter,0.0,529.058,1.0266,pier,9.583336
979,beach,1.0,7.998,0.5333,beach,0.4166667
979,pier,0.0,7.998,0.4522,beach,0.4166667
979,private,0.0,51.858,0.2413,beach,0.4166667
979,charter,0.0,86.858,1.0266,beach,0.4166667
980,beach,0.0,9.87,0.5333,pier,2.0833333
980,pier,1.0,9.87,0.4522,pier,2.0833333
980,private,0.0,121.73,0.0156,pier,2.0833333
980,charter,0.0,156.73,0.0058,pier,2.0833333
981,beach,1.0,14.476,0.2537,beach,2.0833333
981,pier,0.0,14.476,0.1498,beach,2.0833333
981,private,0.0,62.51,0.0233,beach,2.0833333
981,charter,0.0,81.01,0.0219,beach,2.0833333
982,beach,0.0,2.322,0.5333,pier,0.4166667
982,pier,1.0,2.322,0.4522,pier,0.4166667
982,private,0.0,55.47,0.2413,pier,0.4166667
982,charter,0.0,90.47,1.0266,pier,0.4166667
983,beach,0.0,53.586,0.2537,private,1.2499998
983,pier,0.0,53.586,0.1498,private,1.2499998
983,private,1.0,4.122,0.6817,private,1.2499998
983,charter,0.0,29.122,2.3014,private,1.2499998
984,beach,0.0,123.786,0.2537,private,3.75
984,pier,0.0,123.786,0.1498,private,3.75
984,private,1.0,9.522,0.0531,private,3.75
984,charter,0.0,34.522,0.0052,private,3.75
985,beach,0.0,61.776,0.2537,charter,2.9166665
985,pier,0.0,61.776,0.1498,charter,2.9166665
985,private,0.0,10.296,0.0531,charter,2.9166665
985,charter,1.0,35.296,0.0052,charter,2.9166665
986,beach,0.0,3.096,0.5333,pier,0.4166667
986,pier,1.0,3.096,0.4522,pier,0.4166667
986,private,0.0,43.86,0.2413,pier,0.4166667
986,charter,0.0,78.86,1.0266,pier,0.4166667
987,beach,0.0,7.896,0.5333,pier,2.0833333
987,pier,1.0,7.896,0.4522,pier,2.0833333
987,private,0.0,111.86,0.2413,pier,2.0833333
987,charter,0.0,146.86,1.0266,pier,2.0833333
988,beach,0.0,76.176,0.2537,private,3.75
988,pier,0.0,76.176,0.1498,private,3.75
988,private,1.0,12.696,0.7369,private,3.75
988,charter,0.0,37.696,2.3101,private,3.75
989,beach,0.0,47.376,0.2537,private,2.0833333
989,pier,0.0,47.376,0.1498,private,2.0833333
989,private,1.0,7.896,0.6817,private,2.0833333
989,charter,0.0,32.896,2.3014,private,2.0833333
990,beach,0.0,18.576,0.2537,charter,0.4166667
990,pier,0.0,18.576,0.1498,charter,0.4166667
990,private,0.0,3.096,0.6817,charter,0.4166667
990,charter,1.0,28.096,2.3014,charter,0.4166667
991,beach,0.0,32.976,0.2537,charter,1.2499998
991,pier,0.0,32.976,0.1498,charter,1.2499998
991,private,0.0,5.496,0.0531,charter,1.2499998
991,charter,1.0,30.496,0.0052,charter,1.2499998
992,beach,0.0,119.376,0.2537,private,6.2500014
992,pier,0.0,119.376,0.1498,private,6.2500014
992,private,1.0,19.896,0.6817,private,6.2500014
992,charter,0.0,44.896,2.3014,private,6.2500014
993,beach,0.0,61.776,0.2537,private,2.9166665
993,pier,0.0,61.776,0.1498,private,2.9166665
993,private,1.0,10.296,0.6817,private,2.9166665
993,charter,0.0,35.296,2.3014,private,2.9166665
994,beach,0.0,15.096,0.5333,pier,4.583332
994,pier,1.0,15.096,0.4522,pier,4.583332
994,private,0.0,213.86,0.2413,pier,4.583332
994,charter,0.0,248.86,1.0266,pier,4.583332
995,beach,0.0,10.296,0.5333,pier,2.9166665
995,pier,1.0,10.296,0.4522,pier,2.9166665
995,private,0.0,145.86,0.1665,pier,2.9166665
995,charter,0.0,180.86,0.3975,pier,2.9166665
996,beach,0.0,5.496,0.5333,pier,1.2499998
996,pier,1.0,5.496,0.4522,pier,1.2499998
996,private,0.0,77.86,0.2413,pier,1.2499998
996,charter,0.0,112.86,1.0266,pier,1.2499998
997,beach,0.0,32.976,0.2537,charter,1.2499998
997,pier,0.0,32.976,0.1498,charter,1.2499998
997,private,0.0,5.496,0.6817,charter,1.2499998
997,charter,1.0,30.496,2.3014,charter,1.2499998
998,beach,1.0,17.496,0.5333,beach,5.4166665
998,pier,0.0,17.496,0.4522,beach,5.4166665
998,private,0.0,247.86,0.2413,beach,5.4166665
998,charter,0.0,282.86,1.0266,beach,5.4166665
999,beach,0.0,32.976,0.2537,private,1.2499998
999,pier,0.0,32.976,0.1498,private,1.2499998
999,private,1.0,5.496,0.0531,private,1.2499998
999,charter,0.0,30.496,0.0052,private,1.2499998
1000,beach,0.0,61.776,0.2537,private,2.9166665
1000,pier,0.0,61.776,0.1498,private,2.9166665
1000,private,1.0,10.296,0.6817,private,2.9166665
1000,charter,0.0,35.296,2.3014,private,2.9166665
1001,beach,0.0,76.176,0.2537,private,3.75
1001,pier,0.0,76.176,0.1498,private,3.75
1001,private,1.0,12.696,0.0531,private,3.75
1001,charter,0.0,37.696,0.0052,private,3.75
1002,beach,0.0,5.496,0.5333,pier,1.2499998
1002,pier,1.0,5.496,0.4522,pier,1.2499998
1002,private,0.0,77.86,0.2413,pier,1.2499998
1002,charter,0.0,112.86,1.0266,pier,1.2499998
1003,beach,0.0,18.576,0.2537,private,0.4166667
1003,pier,0.0,18.576,0.1498,private,0.4166667
1003,private,1.0,3.096,0.0531,private,0.4166667
1003,charter,0.0,28.096,0.0052,private,0.4166667
1004,beach,0.0,90.576,0.2537,private,4.583332
1004,pier,0.0,90.576,0.1498,private,4.583332
1004,private,1.0,15.096,0.0531,private,4.583332
1004,charter,0.0,40.096,0.0052,private,4.583332
1005,beach,1.0,76.176,0.2537,beach,3.75
1005,pier,0.0,76.176,0.1498,beach,3.75
1005,private,0.0,139.656,0.2339,beach,3.75
1005,charter,0.0,158.156,0.6288,beach,3.75
1006,beach,0.0,76.176,0.2537,private,3.75
1006,pier,0.0,76.176,0.1498,private,3.75
1006,private,1.0,12.696,0.6817,private,3.75
1006,charter,0.0,37.696,2.3014,private,3.75
1007,beach,0.0,227.376,0.2537,private,12.499998
1007,pier,0.0,227.376,0.1498,private,12.499998
1007,private,1.0,37.896,0.0531,private,12.499998
1007,charter,0.0,62.896,0.0052,private,12.499998
1008,beach,1.0,5.496,0.5333,beach,1.2499998
1008,pier,0.0,5.496,0.4522,beach,1.2499998
1008,private,0.0,77.86,0.1665,beach,1.2499998
1008,charter,0.0,112.86,0.3975,beach,1.2499998
1009,beach,0.0,47.376,0.2537,pier,2.0833333
1009,pier,1.0,47.376,0.1498,pier,2.0833333
1009,private,0.0,86.856,0.2339,pier,2.0833333
1009,charter,0.0,105.356,0.6288,pier,2.0833333
1010,beach,1.0,7.896,0.5333,beach,2.0833333
1010,pier,0.0,7.896,0.4522,beach,2.0833333
1010,private,0.0,111.86,0.2413,beach,2.0833333
1010,charter,0.0,146.86,1.0266,beach,2.0833333
1011,beach,0.0,37.506,0.2537,private,2.0833333
1011,pier,0.0,37.506,0.1498,private,2.0833333
1011,private,1.0,3.29,0.6817,private,2.0833333
1011,charter,0.0,28.29,2.3014,private,2.0833333
1012,beach,1.0,3.29,0.5333,beach,2.0833333
1012,pier,0.0,3.29,0.4522,beach,2.0833333
1012,private,0.0,101.99,0.0051,beach,2.0833333
1012,charter,0.0,136.99,1.0266,beach,2.0833333
1013,beach,1.0,2.29,0.5333,beach,1.2499998
1013,pier,0.0,2.29,0.4522,beach,1.2499998
1013,private,0.0,70.99,0.1665,beach,1.2499998
